ID	name	rank1	rank2	metric1	metric2
c94601_g2	c94601_g2	446	14771	0.329888598	-0.247185251
c95444_g3	c95444_g3	447	3	0.328987016	2.262080582
c85322_g5	c85322_g5	448	3658	0.327418162	0.094839239
c95475_g2	c95475_g2	449	10417	0.327291466	-0.052209826
c85955_g1	c85955_g1	450	15849	0.327181217	-0.558147312
c81856_g1	c81856_g1	451	15940	0.32715507	-0.64307541
c77570_g1	c77570_g1	452	14619	0.327068782	-0.231226929
c89498_g2	c89498_g2	453	16134	0.326681051	-1.204502031
c93949_g1	c93949_g1	454	10234	0.326539508	-0.048426269
c80458_g1	c80458_g1	455	14263	0.326519652	-0.200610375
c81024_g1	c81024_g1	456	14280	0.325201917	-0.20192849
c93292_g7	c93292_g7	457	315	0.323757716	0.45792771
c85760_g1	c85760_g1	458	266	0.323558792	0.493997263
c87673_g2	c87673_g2	459	15775	0.323154117	-0.503438678
c81582_g2	c81582_g2	460	3464	0.321985251	0.101303266
c95734_g1	c95734_g1	461	13080	0.321843767	-0.131642891
c79262_g1	c79262_g1	462	473	0.321828998	0.372273946
c90865_g1	c90865_g1	463	16061	0.321783797	-0.878925353
c82979_g1	c82979_g1	464	2141	0.319405089	0.151031189
c97282_g1	c97282_g1	465	1760	0.31937141	0.174578614
c91799_g2	c91799_g2	466	4760	0.319359816	0.065787913
c95344_g2	c95344_g2	467	11464	0.319236709	-0.078227243
c97190_g3	c97190_g3	468	15511	0.318719903	-0.38019497
c90663_g2	c90663_g2	469	15720	0.318465959	-0.470368126
c89884_g1	c89884_g1	470	7804	0.318159955	0.004243965
c90993_g5	c90993_g5	471	15262	0.317673786	-0.32003001
c89391_g5	c89391_g5	472	1743	0.317521699	0.175653113
c88658_g1	c88658_g1	473	15504	0.317086161	-0.378103302
c96752_g1	c96752_g1	474	9064	0.316504664	-0.022583917
c92010_g4	c92010_g4	475	15762	0.316494864	-0.49263916
c92428_g7	c92428_g7	476	14801	0.316089499	-0.250376882
c80209_g1	c80209_g1	477	14661	0.315751041	-0.234964667
c86857_g1	c86857_g1	478	12835	0.315377106	-0.122402811
c91336_g1	c91336_g1	479	4872	0.315219357	0.063295393
c90732_g1	c90732_g1	480	9118	0.314941327	-0.023624787
c90555_g8	c90555_g8	481	4024	0.314767739	0.084620429
c90800_g2	c90800_g2	482	10796	0.314589482	-0.06196373
c96800_g1	c96800_g1	483	15910	0.3144606	-0.609735693
c91263_g1	c91263_g1	484	13078	0.314211654	-0.131583292
c90353_g7	c90353_g7	485	12803	0.313035492	-0.120904457
c97604_g1	c97604_g1	486	3683	0.312126219	0.093829387
c94928_g4	c94928_g4	487	9191	0.311977851	-0.025433215
c96527_g2	c96527_g2	488	1008	0.311272515	0.249029183
c94313_g2	c94313_g2	489	11718	0.310939748	-0.085719009
c90163_g8	c90163_g8	490	14769	0.310684168	-0.24714051
c90877_g5	c90877_g5	491	4631	0.310029592	0.068617402
c89224_g2	c89224_g2	492	1725	0.309788651	0.177048306
c87030_g1	c87030_g1	493	11525	0.30945669	-0.080146248
c92053_g1	c92053_g1	494	14254	0.309106249	-0.200112111
c95968_g2	c95968_g2	495	1357	0.308902011	0.207884203
c92297_g6	c92297_g6	496	8132	0.308787605	-0.002642103
c93920_g6	c93920_g6	497	8919	0.308516608	-0.019076649
c96931_g3	c96931_g3	498	14648	0.308118871	-0.233633377
c95659_g4	c95659_g4	499	11568	0.307902478	-0.08156199
c87066_g5	c87066_g5	500	7335	0.30636056	0.013190534
c88992_g1	c88992_g1	501	12756	0.305588398	-0.118771321
c87732_g1	c87732_g1	502	574	0.304956375	0.335339882
c96552_g3	c96552_g3	503	14315	0.304903487	-0.204871443
c79371_g2	c79371_g2	504	153	0.304690918	0.663633387
c87395_g6	c87395_g6	505	9395	0.30455781	-0.029370718
c88250_g2	c88250_g2	506	939	0.304497687	0.259892688
c90475_g1	c90475_g1	507	4806	0.304317744	0.064624558
c93329_g2	c93329_g2	508	970	0.303397939	0.254770959
c87179_g5	c87179_g5	509	221	0.30320815	0.558744963
c92454_g5	c92454_g5	510	2730	0.303025125	0.126329742
c91842_g3	c91842_g3	511	12092	0.302533536	-0.096985487
c94811_g1	c94811_g1	512	11864	0.302491956	-0.090388505
c83001_g1	c83001_g1	513	8157	0.30226304	-0.003070406
c93434_g4	c93434_g4	514	64	0.302089353	1.016009454
c85861_g6	c85861_g6	515	2316	0.299669877	0.143409527
c85711_g2	c85711_g2	516	15398	0.299513936	-0.348850867
c86692_g1	c86692_g1	517	12105	0.299505722	-0.097240149
c91726_g4	c91726_g4	518	15803	0.299502976	-0.521334851
c96161_g4	c96161_g4	519	121	0.299332136	0.727363729
c86000_g10	c86000_g10	520	8707	0.299316735	-0.014824836
c90157_g5	c90157_g5	521	14758	0.29874481	-0.246360602
c94238_g1	c94238_g1	522	1257	0.298681682	0.21720039
c90136_g4	c90136_g4	523	10036	0.296813703	-0.043668602
c89300_g1	c89300_g1	524	14324	0.296393389	-0.205127753
c89810_g1	c89810_g1	525	146	0.296188145	0.671046273
c82444_g1	c82444_g1	526	2904	0.295431555	0.120135728
c94072_g3	c94072_g3	527	13949	0.29523005	-0.176997549
c92777_g9	c92777_g9	528	2368	0.29474607	0.141146056
c87329_g6	c87329_g6	529	391	0.294200848	0.406914977
c91635_g1	c91635_g1	530	2066	0.293714386	0.155710817
c93339_g1	c93339_g1	531	1543	0.293093596	0.190426862
c91767_g10	c91767_g10	532	1431	0.292777966	0.200373222
c85734_g4	c85734_g4	533	14905	0.292521626	-0.260745221
c80188_g1	c80188_g1	534	525	0.292178802	0.35099336
c85261_g1	c85261_g1	535	13603	0.292013134	-0.156646169
c95398_g10	c95398_g10	536	519	0.291805939	0.354456204
c96148_g3	c96148_g3	537	12141	0.291283243	-0.098526314
c87840_g4	c87840_g4	538	1040	0.290626541	0.244760192
c86047_g2	c86047_g2	539	16047	0.29057826	-0.824823986
c88306_g2	c88306_g2	540	16303	0.289960919	-3.559162383
c94109_g3	c94109_g3	541	1899	0.289743537	0.166311931
c74807_g1	c74807_g1	542	15335	0.289520541	-0.336248931
c86632_g8	c86632_g8	543	630	0.288966099	0.322543422
c87219_g2	c87219_g2	544	2715	0.288889226	0.126819572
c88442_g13	c88442_g13	545	13942	0.288489232	-0.176756005
c84313_g1	c84313_g1	546	15085	0.287621825	-0.285336271
c94714_g6	c94714_g6	547	13051	0.287336761	-0.130552154
c94086_g2	c94086_g2	548	7875	0.28728	0.00277604
c87843_g7	c87843_g7	549	3268	0.287083524	0.107673797
c89253_g5	c89253_g5	550	10685	0.286881338	-0.059254829
c90694_g7	c90694_g7	551	13639	0.286455574	-0.158996692
c91353_g3	c91353_g3	552	13175	0.285426615	-0.135858274
c89577_g6	c89577_g6	553	13219	0.284721916	-0.137733898
c91870_g7	c91870_g7	554	15844	0.284119061	-0.550824808
c93881_g2	c93881_g2	555	3876	0.284104848	0.088674217
c92268_g3	c92268_g3	556	15345	0.283538634	-0.337752014
c92833_g4	c92833_g4	557	5251	0.283322442	0.055182947
c97117_g3	c97117_g3	558	14736	0.282870742	-0.244827707
c93435_g1	c93435_g1	559	9260	0.282702541	-0.026804946
c95159_g10	c95159_g10	560	7667	0.282534189	0.00663284
c86258_g7	c86258_g7	561	304	0.282434269	0.464541378
c93659_g3	c93659_g3	562	2703	0.282369395	0.127088635
c94239_g4	c94239_g4	563	12333	0.282320625	-0.104393345
c86860_g7	c86860_g7	564	15381	0.281992511	-0.345655384
c84538_g1	c84538_g1	565	14849	0.281966642	-0.255022853
c95476_g7	c95476_g7	566	460	0.281649819	0.377079424
c95538_g2	c95538_g2	567	2407	0.281567449	0.139640504
c68091_g1	c68091_g1	568	10588	0.281522146	-0.056386055
c92752_g5	c92752_g5	569	1546	0.281456553	0.190223924
c96060_g7	c96060_g7	570	13535	0.281225826	-0.153597956
c93319_g7	c93319_g7	571	15753	0.280991108	-0.487902586
c89836_g5	c89836_g5	572	540	0.280932167	0.344694747
c89238_g7	c89238_g7	573	1208	0.280894166	0.223257163
c81281_g1	c81281_g1	574	1908	0.280463148	0.165581419
c87737_g8	c87737_g8	575	11947	0.280028993	-0.092530259
c92143_g6	c92143_g6	576	6664	0.279599091	0.025857937
c80388_g1	c80388_g1	577	2333	0.279002284	0.142570769
c67701_g1	c67701_g1	578	4827	0.278887266	0.064294843
c80240_g1	c80240_g1	579	1950	0.278870017	0.1630195
c96424_g4	c96424_g4	580	15792	0.277872797	-0.514617492
c92876_g2	c92876_g2	581	95	0.277798413	0.839850714
c89773_g8	c89773_g8	582	4497	0.277795791	0.072355997
c95394_g6	c95394_g6	583	13486	0.275757385	-0.15016608
c84578_g1	c84578_g1	584	13696	0.275703683	-0.162512657
c89048_g8	c89048_g8	585	14504	0.275649935	-0.22207265
c93392_g1	c93392_g1	586	364	0.275318384	0.427788514
c86191_g5	c86191_g5	587	5617	0.275060969	0.047428055
c87853_g1	c87853_g1	588	1235	0.274470428	0.22077167
c73953_g1	c73953_g1	589	1086	0.274312012	0.238291875
c90995_g1	c90995_g1	590	1262	0.273336447	0.216934046
c84336_g2	c84336_g2	591	12606	0.272863408	-0.113831647
c83007_g3	c83007_g3	592	2014	0.272609167	0.158868813
c95642_g4	c95642_g4	593	112	0.272332227	0.770628592
c92239_g3	c92239_g3	594	15146	0.272152429	-0.295842542
c96320_g1	c96320_g1	595	15416	0.272008842	-0.354019114
c97046_g4	c97046_g4	596	12736	0.271628386	-0.117894213
c84947_g3	c84947_g3	597	12679	0.271444001	-0.116272053
c91263_g2	c91263_g2	598	1261	0.271321554	0.216947941
c88669_g11	c88669_g11	599	658	0.271296902	0.31555536
c94953_g5	c94953_g5	600	9751	0.271150544	-0.03756261
c86468_g3	c86468_g3	601	15834	0.270925714	-0.539489129
c87362_g6	c87362_g6	602	5766	0.270843726	0.044361521
c86878_g7	c86878_g7	603	14051	0.270725043	-0.184682303
c77727_g1	c77727_g1	604	16143	0.270259927	-1.244888165
c92617_g2	c92617_g2	605	2705	0.269334787	0.127028124
c83593_g1	c83593_g1	606	5681	0.269104862	0.046174773
c87631_g2	c87631_g2	607	6126	0.26887728	0.037173273
c85896_g4	c85896_g4	608	4049	0.268632388	0.084034781
c86476_g6	c86476_g6	609	10508	0.268550371	-0.054220009
c83225_g1	c83225_g1	610	15837	0.268424099	-0.543711984
c80980_g6	c80980_g6	611	877	0.268400708	0.268388482
c92484_g7	c92484_g7	612	15290	0.267740432	-0.328549258
c87420_g1	c87420_g1	613	140	0.266692065	0.683208089
c82038_g1	c82038_g1	614	8162	0.266506125	-0.003151957
c87394_g11	c87394_g11	615	1714	0.266494652	0.177681005
c85115_g2	c85115_g2	616	5288	0.265783412	0.054219106
c96559_g1	c96559_g1	617	5724	0.265556378	0.045342204
c95523_g8	c95523_g8	618	2117	0.265528131	0.152666773
c94441_g1	c94441_g1	619	12274	0.265416381	-0.10256155
c87025_g1	c87025_g1	620	1784	0.265393338	0.17281736
c93855_g7	c93855_g7	621	11020	0.265174087	-0.066999642
c86468_g4	c86468_g4	622	15267	0.26447892	-0.321313443
c75267_g3	c75267_g3	623	14695	0.264239031	-0.238866034
c89565_g6	c89565_g6	624	9974	0.263784862	-0.042235973
c88231_g6	c88231_g6	625	15188	0.263470534	-0.303057659
c81907_g1	c81907_g1	626	2794	0.262978461	0.123669622
c93292_g2	c93292_g2	627	428	0.262295153	0.391906981
c84403_g1	c84403_g1	628	7883	0.262182895	0.002647696
c96689_g5	c96689_g5	629	5930	0.262158032	0.041293516
c89007_g1	c89007_g1	630	5308	0.261057105	0.053846378
c81936_g3	c81936_g3	631	13948	0.260688412	-0.176806619
c95881_g2	c95881_g2	632	2678	0.260585543	0.12829816
c89776_g4	c89776_g4	633	7042	0.260467871	0.01851396
c88963_g1	c88963_g1	634	5151	0.260100307	0.057145845
c92507_g1	c92507_g1	635	2816	0.260098033	0.122986319
c91866_g5	c91866_g5	636	15936	0.259717202	-0.63722845
c89788_g9	c89788_g9	637	8746	0.259639574	-0.015560744
c95572_g4	c95572_g4	638	11556	0.258701433	-0.081289933
c85501_g2	c85501_g2	639	6811	0.258581904	0.022901677
c90494_g2	c90494_g2	640	1850	0.258480876	0.168742548
c95706_g1	c95706_g1	641	483	0.258236051	0.36816414
c85830_g5	c85830_g5	642	2314	0.258190086	0.143421694
c94379_g2	c94379_g2	643	8177	0.258095144	-0.003377074
c93145_g3	c93145_g3	644	13631	0.25790588	-0.158628465
c94633_g13	c94633_g13	645	241	0.257901934	0.533943454
c87648_g1	c87648_g1	646	10103	0.25726448	-0.045302872
c86403_g1	c86403_g1	647	2699	0.257099593	0.127213751
c91165_g3	c91165_g3	648	5468	0.256526818	0.050518787
c93050_g9	c93050_g9	649	13181	0.255651204	-0.136118826
c87617_g4	c87617_g4	650	15195	0.255263381	-0.303942151
c95186_g4	c95186_g4	651	2823	0.254899571	0.122812888
c88318_g1	c88318_g1	652	1420	0.253963037	0.20121609
c86929_g2	c86929_g2	653	1969	0.253926931	0.162014962
c83043_g1	c83043_g1	654	6198	0.253856022	0.035594321
c95741_g5	c95741_g5	655	11325	0.253667267	-0.074307459
c95856_g6	c95856_g6	656	14838	0.253326491	-0.253919071
c97484_g5	c97484_g5	657	921	0.253100429	0.262531591
c87621_g2	c87621_g2	658	16156	0.253080912	-1.323121009
c92846_g1	c92846_g1	659	12120	0.253052962	-0.097777185
c85425_g2	c85425_g2	660	5287	0.252590097	0.054236857
c81339_g2	c81339_g2	661	15208	0.252345793	-0.30637365
c86268_g10	c86268_g10	662	4823	0.252303426	0.064347872
c89584_g3	c89584_g3	663	155	0.252283722	0.659968683
c92185_g7	c92185_g7	664	13980	0.252049833	-0.179096257
c86768_g3	c86768_g3	665	708	0.251861085	0.30660543
c89776_g6	c89776_g6	666	3364	0.251723055	0.104576642
c87278_g7	c87278_g7	667	1493	0.251592651	0.194874026
c90932_g3	c90932_g3	668	453	0.250969799	0.379308379
c90870_g1	c90870_g1	669	15178	0.250903024	-0.301380593
c75002_g2	c75002_g2	670	8067	0.250857815	-0.001100726
c86577_g5	c86577_g5	671	7216	0.250522501	0.015557596
c94281_g7	c94281_g7	672	15243	0.250356496	-0.313644039
c79233_g4	c79233_g4	673	15773	0.250015703	-0.499648998
c94086_g8	c94086_g8	674	16055	0.249635987	-0.856555112
c87211_g6	c87211_g6	675	15580	0.249564011	-0.4031273
c95156_g3	c95156_g3	676	56	0.249101444	1.089840765
c90876_g3	c90876_g3	677	7640	0.249039923	0.00735939
c92202_g1	c92202_g1	678	2968	0.249038418	0.118048064
c87976_g3	c87976_g3	679	4776	0.248897737	0.065441402
c94782_g4	c94782_g4	680	15974	0.248659827	-0.685664966
c90484_g10	c90484_g10	681	791	0.24847058	0.285001285
c86233_g12	c86233_g12	682	12161	0.248066104	-0.099130722
c96208_g2	c96208_g2	683	11964	0.247990476	-0.092993855
c87158_g3	c87158_g3	684	998	0.24762999	0.249932092
c96544_g4	c96544_g4	685	3254	0.247063742	0.108011559
c87486_g5	c87486_g5	686	16277	0.246808567	-2.635504236
c96888_g4	c96888_g4	687	1437	0.246704677	0.199574067
c97349_g1	c97349_g1	688	731	0.246661479	0.300979338
c92226_g6	c92226_g6	689	11746	0.246342966	-0.086708892
c83771_g2	c83771_g2	690	4683	0.246279113	0.067616381
c86668_g1	c86668_g1	691	15444	0.245923269	-0.361405554
c94910_g5	c94910_g5	692	999	0.245778757	0.249928308
c97405_g11	c97405_g11	693	14421	0.245670846	-0.213302765
c86318_g2	c86318_g2	694	5829	0.245656561	0.043161693
c86164_g1	c86164_g1	695	5092	0.245501987	0.058473478
c87509_g4	c87509_g4	696	14676	0.245302429	-0.236404039
c91999_g8	c91999_g8	697	15246	0.245282012	-0.315428035
c91866_g1	c91866_g1	698	16007	0.244852417	-0.731585554
c88287_g2	c88287_g2	699	10756	0.244540198	-0.061173035
c92409_g10	c92409_g10	700	635	0.244052214	0.321322479
c94843_g3	c94843_g3	701	4157	0.243862634	0.081410187
c89821_g4	c89821_g4	702	11345	0.243824998	-0.074930107
c87686_g6	c87686_g6	703	14450	0.243661231	-0.215889557
c90907_g1	c90907_g1	704	2689	0.243506387	0.127786315
c91323_g1	c91323_g1	705	13171	0.243482414	-0.135710293
c96877_g2	c96877_g2	706	16221	0.24294262	-1.961259187
c87774_g2	c87774_g2	707	15699	0.242472787	-0.46024916
c93526_g1	c93526_g1	708	15047	0.242379666	-0.280264585
c80563_g2	c80563_g2	709	16186	0.24233582	-1.544155484
c79653_g1	c79653_g1	710	522	0.241985025	0.353318035
c97272_g7	c97272_g7	711	7148	0.241782445	0.016751024
c90008_g4	c90008_g4	712	354	0.241765303	0.434211953
c84588_g1	c84588_g1	713	7522	0.241412543	0.009847224
c88030_g5	c88030_g5	714	11629	0.241341952	-0.082915068
c91436_g1	c91436_g1	715	1976	0.240810658	0.161277195
c93134_g3	c93134_g3	716	107	0.24059051	0.779688691
c94983_g2	c94983_g2	717	15654	0.240552335	-0.434145356
c87737_g6	c87737_g6	718	7670	0.240489314	0.006601988
c86961_g5	c86961_g5	719	7808	0.240377307	0.004183591
c89917_g14	c89917_g14	720	2465	0.240221791	0.137402214
c91774_g3	c91774_g3	721	5089	0.240042208	0.058572952
c93779_g1	c93779_g1	722	2917	0.239488141	0.11966504
c81229_g3	c81229_g3	723	6630	0.239233829	0.026570714
c89015_g8	c89015_g8	724	9465	0.239025515	-0.030881222
c92146_g1	c92146_g1	725	10085	0.238894095	-0.044846728
c88149_g1	c88149_g1	726	2163	0.23806023	0.150083107
c93134_g2	c93134_g2	727	131	0.237708894	0.699907159
c95219_g5	c95219_g5	728	593	0.237688068	0.329729983
c90447_g7	c90447_g7	729	4121	0.236833725	0.082273704
c88124_g15	c88124_g15	730	5784	0.236748276	0.043981061
c94665_g3	c94665_g3	731	801	0.236705698	0.283919428
c91425_g2	c91425_g2	732	4686	0.236703186	0.067525316
c87339_g1	c87339_g1	733	10763	0.236270659	-0.061255131
c95699_g3	c95699_g3	734	10526	0.236012134	-0.05473818
c83476_g1	c83476_g1	735	15952	0.235799479	-0.657916336
c91614_g1	c91614_g1	736	1683	0.235435436	0.179927564
c91247_g1	c91247_g1	737	10070	0.235389583	-0.0445709
c88256_g7	c88256_g7	738	6537	0.235245843	0.028736213
c94310_g1	c94310_g1	739	8593	0.235067279	-0.012249526
c90341_g1	c90341_g1	740	5667	0.234769318	0.046425519
c84561_g1	c84561_g1	741	1779	0.234482287	0.173159827
c85954_g5	c85954_g5	742	9112	0.234457051	-0.023527453
c96808_g2	c96808_g2	743	8156	0.234296398	-0.003023201
c91352_g1	c91352_g1	744	14796	0.234278452	-0.250083038
c83155_g1	c83155_g1	745	5331	0.234184754	0.053400519
c96476_g2	c96476_g2	746	2842	0.234003172	0.122102551
c94046_g8	c94046_g8	747	1147	0.233969011	0.230485461
c91011_g3	c91011_g3	748	8365	0.233900006	-0.007299147
c96937_g12	c96937_g12	749	11878	0.233737474	-0.090750335
c90714_g1	c90714_g1	750	13096	0.233588714	-0.132139057
c95475_g1	c95475_g1	751	11671	0.233359354	-0.084165288
c93655_g4	c93655_g4	752	14228	0.233240967	-0.198468621
c81395_g1	c81395_g1	753	15506	0.233007649	-0.378601164
c96812_g2	c96812_g2	754	4240	0.232909072	0.079293958
c92588_g5	c92588_g5	755	878	0.232672208	0.268289542
c94603_g8	c94603_g8	756	11581	0.232625007	-0.081938748
c96170_g5	c96170_g5	757	8033	0.232516671	-0.000454884
c94220_g2	c94220_g2	758	3838	0.232081431	0.08987317
c95807_g6	c95807_g6	759	15791	0.232063465	-0.51424207
c79026_g1	c79026_g1	760	2498	0.231956131	0.136121706
c96250_g1	c96250_g1	761	11456	0.231630546	-0.078003892
c95802_g3	c95802_g3	762	8171	0.231329462	-0.003286268
c78672_g2	c78672_g2	763	13713	0.231267457	-0.163494202
c92578_g6	c92578_g6	764	6284	0.23106702	0.033934065
c80114_g1	c80114_g1	765	3158	0.230867874	0.111018724
c80319_g3	c80319_g3	766	14011	0.230571601	-0.181871404
c96342_g1	c96342_g1	767	15215	0.230258297	-0.307109825
c83908_g1	c83908_g1	768	9936	0.230234004	-0.041403876
c88610_g6	c88610_g6	769	4155	0.230092543	0.081450462
c94496_g8	c94496_g8	770	14022	0.229962254	-0.182470323
c84164_g1	c84164_g1	771	15329	0.229886179	-0.335289439
c87758_g4	c87758_g4	772	3559	0.228874116	0.097908337
c92015_g1	c92015_g1	773	12567	0.228791421	-0.112707258
c82008_g1	c82008_g1	774	8054	0.228490432	-0.000828148
c89637_g4	c89637_g4	775	12428	0.228452845	-0.107887546
c87839_g2	c87839_g2	776	13144	0.228042472	-0.134403375
c77320_g3	c77320_g3	777	7563	0.227927447	0.00911738
c93145_g5	c93145_g5	778	532	0.227826053	0.346943866
c90691_g3	c90691_g3	779	363	0.227741625	0.428828917
c90855_g7	c90855_g7	780	15349	0.227647712	-0.338670982
c91500_g4	c91500_g4	781	11273	0.227416856	-0.073109675
c90725_g10	c90725_g10	782	12243	0.227146393	-0.1014306
c89158_g1	c89158_g1	783	1731	0.227052215	0.176832324
c86349_g2	c86349_g2	784	15317	0.226664042	-0.333559655
c84622_g2	c84622_g2	785	436	0.226549761	0.387462702
c72483_g1	c72483_g1	786	10542	0.226452415	-0.055259164
c94522_g4	c94522_g4	787	7833	0.226409445	0.003648306
c84807_g1	c84807_g1	788	7475	0.225469797	0.010964622
c92273_g1	c92273_g1	789	1354	0.225114617	0.208316997
c93738_g5	c93738_g5	790	14823	0.224746035	-0.252607982
c85212_g1	c85212_g1	791	15662	0.224554126	-0.437820945
c93808_g1	c93808_g1	792	4430	0.224366194	0.073801454
c73725_g2	c73725_g2	793	2541	0.224107485	0.133980468
c86784_g5	c86784_g5	794	8486	0.22403093	-0.009752134
c87934_g3	c87934_g3	795	8482	0.224006328	-0.009674608
c85036_g12	c85036_g12	796	225	0.223953326	0.557221174
c97355_g2	c97355_g2	797	505	0.223734874	0.360676615
c82751_g1	c82751_g1	798	767	0.223679789	0.291022429
c86299_g1	c86299_g1	799	531	0.223679749	0.348408238
c89226_g5	c89226_g5	800	2464	0.223656404	0.137423878
c88099_g3	c88099_g3	801	321	0.222829916	0.453548018
c89350_g7	c89350_g7	802	13114	0.222777683	-0.132940824
c97119_g2	c97119_g2	803	14414	0.222591106	-0.212642593
c86107_g1	c86107_g1	804	5399	0.222583153	0.051998747
c89619_g7	c89619_g7	805	7201	0.221834169	0.015824784
c81997_g3	c81997_g3	806	16112	0.221744797	-1.037999319
c91141_g1	c91141_g1	807	7741	0.221648961	0.005404093
c83189_g1	c83189_g1	808	2077	0.22116605	0.154845828
c91232_g2	c91232_g2	809	3807	0.220888776	0.090591958
c89597_g2	c89597_g2	810	15247	0.220847936	-0.315540363
c95387_g5	c95387_g5	811	3735	0.220334282	0.092429346
c86604_g4	c86604_g4	812	11339	0.220330994	-0.074733138
c94539_g2	c94539_g2	813	15721	0.220102935	-0.470882917
c96128_g10	c96128_g10	814	7491	0.219905553	0.010571452
c91331_g3	c91331_g3	815	14887	0.219829389	-0.259256366
c86299_g4	c86299_g4	816	527	0.219797789	0.350049365
c88435_g1	c88435_g1	817	16153	0.219729597	-1.29790354
c84953_g1	c84953_g1	818	1258	0.219160126	0.217174876
c91138_g1	c91138_g1	819	841	0.218977627	0.273366029
c84923_g9	c84923_g9	820	13670	0.218479782	-0.160920222
c94896_g10	c94896_g10	821	2004	0.218430455	0.159106929
c91396_g4	c91396_g4	822	13134	0.218313666	-0.133868989
c83964_g1	c83964_g1	823	5231	0.218236249	0.055512539
c94180_g2	c94180_g2	824	3714	0.218111388	0.093030875
c83151_g1	c83151_g1	825	1073	0.218099674	0.239761194
c85480_g10	c85480_g10	826	3006	0.218039986	0.116810054
c88111_g1	c88111_g1	827	12326	0.217803862	-0.104149917
c89824_g1	c89824_g1	828	6554	0.217577453	0.028380418
c90045_g5	c90045_g5	829	12258	0.217355331	-0.102062409
c90501_g4	c90501_g4	830	995	0.21690129	0.250052628
c93651_g3	c93651_g3	831	10570	0.21665734	-0.055973267
c86963_g1	c86963_g1	832	2445	0.216409078	0.138313578
c88050_g3	c88050_g3	833	5133	0.216383632	0.057632978
c87263_g1	c87263_g1	834	5430	0.216176236	0.051165749
c80616_g2	c80616_g2	835	1562	0.215879388	0.188267804
c90038_g6	c90038_g6	836	2845	0.215831953	0.121941646
c93710_g1	c93710_g1	837	15009	0.214953528	-0.273166475
c90029_g3	c90029_g3	838	6244	0.214950859	0.03468051
c91215_g3	c91215_g3	839	151	0.214518753	0.665612339
c94856_g1	c94856_g1	840	4526	0.214367598	0.071532371
c93659_g2	c93659_g2	841	15182	0.21407352	-0.302084276
c94809_g3	c94809_g3	842	8553	0.213886991	-0.011359867
